159,159,159,159,159,159,88,88,88,88,88,14,49,49,317,240,244,244,244,242,317,49,49,49,49,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,317,240,244,244,244,242,317,49,49,49,49,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,317,317,256,256,218,203,317,49,49,49,49,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,317,317,317,317,317,203,188,49,49,49,49,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,317,317,317,317,317,317,317,49,49,49,49,74,49,49,74,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,74,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,159,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,98,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,98,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,159,159,159,98,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,98,159,159,98,88,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,98,98,159,98,313,314,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,98,98,98,98,325,326,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,159,98,159,159,98,98,88,88,88,88,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,98,98,159,159,159,98,98,98,98,98,60,98,98,98,98,98,98,98,158,49,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
159,98,159,159,159,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,158,49,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,158,49,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,158,49,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,158,49,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,158,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,49,49,49,49,49,49,49,12,157,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
